City,Date,Max Temperature (F)
San Diego,2020-02-09,65.12
San Diego,2020-02-10,67.1
San Diego,2020-02-11,72.32
San Diego,2020-02-12,72.32
San Diego,2020-02-13,75.38
San Diego,2020-02-14,71.78
San Diego,2020-02-15,65.66
San Diego,2020-02-16,70.52
San Diego,2020-02-17,68.36
San Diego,2020-02-18,63.68
San Diego,2020-02-19,64.75999999999999
San Diego,2020-02-20,63.68
San Diego,2020-02-21,62.42
San Diego,2020-02-22,59.36
San Diego,2020-02-23,62.059999999999995
San Diego,2020-02-24,66.2
San Diego,2020-02-25,67.1
San Diego,2020-02-26,65.48
San Diego,2020-02-27,60.980000000000004
San Diego,2020-02-28,59.36
San Diego,2020-02-29,63.86
San Diego,2020-03-01,65.12
San Diego,2020-03-02,67.1
San Diego,2020-03-03,66.38
San Diego,2020-03-04,67.82
San Diego,2020-03-05,68.72
San Diego,2020-03-06,69.08
San Diego,2020-03-07,63.32
San Diego,2020-03-08,61.519999999999996
San Diego,2020-03-09,63.68
San Diego,2020-03-10,61.519999999999996
San Diego,2020-03-11,59.0
San Diego,2020-03-12,55.04
San Diego,2020-03-13,56.3
San Diego,2020-03-14,57.92
San Diego,2020-03-15,55.4
San Diego,2020-03-16,59.0
San Diego,2020-03-17,56.48
San Diego,2020-03-18,61.7
San Diego,2020-03-19,60.26
San Diego,2020-03-20,68.18
San Diego,2020-03-21,66.92
San Diego,2020-03-22,63.14
San Diego,2020-03-23,60.440000000000005
San Diego,2020-03-24,55.4
San Diego,2020-03-25,58.28
San Diego,2020-03-26,58.28
San Diego,2020-03-27,60.26
San Diego,2020-03-28,63.68
San Diego,2020-03-29,63.14
San Diego,2020-03-30,58.82
San Diego,2020-03-31,57.56
San Diego,2020-04-01,60.440000000000005
San Diego,2020-04-02,64.4
San Diego,2020-04-03,62.959999999999994
San Diego,2020-04-04,65.48
San Diego,2020-04-05,60.440000000000005
San Diego,2020-04-06,57.379999999999995
San Diego,2020-04-07,57.2
San Diego,2020-04-08,54.14
San Diego,2020-04-09,58.82
San Diego,2020-04-10,62.059999999999995
San Diego,2020-04-11,66.38
San Diego,2020-04-12,67.46
San Diego,2020-04-13,64.58
San Diego,2020-04-14,62.42
San Diego,2020-04-15,68.0
San Diego,2020-04-16,70.34
San Diego,2020-04-17,68.54
San Diego,2020-04-18,78.25999999999999
San Diego,2020-04-19,73.75999999999999
San Diego,2020-04-20,68.9
San Diego,2020-04-21,64.75999999999999
San Diego,2020-04-22,62.42
San Diego,2020-04-23,68.36
San Diego,2020-04-24,70.52
San Diego,2020-04-25,66.02
San Diego,2020-04-26,58.459999999999994
San Diego,2020-04-27,56.3
San Diego,2020-04-28,58.64
San Diego,2020-04-29,55.58
San Diego,2020-04-30,56.120000000000005
San Diego,2020-05-01,59.36
San Diego,2020-05-02,59.9
San Diego,2020-05-03,60.62
San Diego,2020-05-04,57.74
San Diego,2020-05-05,56.48
San Diego,2020-05-06,55.76
San Diego,2020-05-07,55.58
San Diego,2020-05-08,58.64
San Diego,2020-05-09,61.16
San Diego,2020-05-10,58.28
San Diego,2020-05-11,59.0
San Diego,2020-05-12,57.92
San Diego,2020-05-13,63.68
San Diego,2020-05-14,60.26
San Diego,2020-05-15,63.86
San Diego,2020-05-16,67.82
San Diego,2020-05-17,69.98
San Diego,2020-05-18,71.96
San Diego,2020-05-19,84.38000000000001
San Diego,2020-05-20,78.08
San Diego,2020-05-21,70.16
San Diego,2020-05-22,68.72
San Diego,2020-05-23,61.16
San Diego,2020-05-24,63.68
San Diego,2020-05-25,63.5
San Diego,2020-05-26,62.78
San Diego,2020-05-27,65.66
San Diego,2020-05-28,62.6
San Diego,2020-05-29,63.14
San Diego,2020-05-30,63.86
San Diego,2020-05-31,60.980000000000004
San Diego,2020-06-01,62.959999999999994
San Diego,2020-06-02,65.12
San Diego,2020-06-03,73.94
San Diego,2020-06-04,76.64
San Diego,2020-06-05,74.3
San Diego,2020-06-06,69.44
San Diego,2020-06-07,67.1
San Diego,2020-06-08,71.24000000000001
San Diego,2020-06-09,74.66
San Diego,2020-06-10,79.88
San Diego,2020-06-11,79.16
San Diego,2020-06-12,75.38
San Diego,2020-06-13,71.6
San Diego,2020-06-14,71.24000000000001
San Diego,2020-06-15,67.64
San Diego,2020-06-16,72.14
San Diego,2020-06-17,79.52
San Diego,2020-06-18,82.22
San Diego,2020-06-19,77.72
San Diego,2020-06-20,72.32
San Diego,2020-06-21,75.74000000000001
San Diego,2020-06-22,78.98
San Diego,2020-06-23,80.06
San Diego,2020-06-24,76.1
San Diego,2020-06-25,73.94
San Diego,2020-06-26,74.12
San Diego,2020-06-27,73.94
San Diego,2020-06-28,73.04
San Diego,2020-06-29,73.04
San Diego,2020-06-30,73.94
San Diego,2020-07-01,77.9
San Diego,2020-07-02,79.52
San Diego,2020-07-03,78.98
San Diego,2020-07-04,77.0
San Diego,2020-07-05,73.22
San Diego,2020-07-06,74.48
San Diego,2020-07-07,73.94
San Diego,2020-07-08,77.9
San Diego,2020-07-09,74.66
San Diego,2020-07-10,75.56
San Diego,2020-07-11,75.2
San Diego,2020-07-12,75.56
San Diego,2020-07-13,72.86
San Diego,2020-07-14,72.5
San Diego,2020-07-15,73.58
San Diego,2020-07-16,73.75999999999999
San Diego,2020-07-17,73.22
San Diego,2020-07-18,73.58
San Diego,2020-07-19,76.28
San Diego,2020-07-20,78.62
San Diego,2020-07-21,81.68
San Diego,2020-07-22,78.25999999999999
San Diego,2020-07-23,73.75999999999999
San Diego,2020-07-24,72.14
San Diego,2020-07-25,73.94
San Diego,2020-07-26,77.54
San Diego,2020-07-27,78.44
San Diego,2020-07-28,80.78
San Diego,2020-07-29,78.8
San Diego,2020-07-30,82.04
San Diego,2020-07-31,82.94
San Diego,2020-08-01,77.0
San Diego,2020-08-02,76.1
San Diego,2020-08-03,74.84
San Diego,2020-08-04,76.1
San Diego,2020-08-05,77.0
San Diego,2020-08-06,78.25999999999999
San Diego,2020-08-07,78.8
San Diego,2020-08-08,72.68
San Diego,2020-08-09,69.98
San Diego,2020-08-10,70.88
San Diego,2020-08-11,69.25999999999999
San Diego,2020-08-12,67.64
San Diego,2020-08-13,69.25999999999999
San Diego,2020-08-14,71.96
San Diego,2020-08-15,73.22
San Diego,2020-08-16,73.4
San Diego,2020-08-17,74.84
San Diego,2020-08-18,75.2
San Diego,2020-08-19,82.58
San Diego,2020-08-20,82.75999999999999
San Diego,2020-08-21,84.02
San Diego,2020-08-22,80.96
San Diego,2020-08-23,77.72
San Diego,2020-08-24,78.98
San Diego,2020-08-25,81.5
San Diego,2020-08-26,76.82
San Diego,2020-08-27,75.2
San Diego,2020-08-28,74.3
San Diego,2020-08-29,69.8
San Diego,2020-08-30,68.72
San Diego,2020-08-31,71.06
San Diego,2020-09-01,69.98
San Diego,2020-09-02,71.06
San Diego,2020-09-03,74.84
San Diego,2020-09-04,80.96
San Diego,2020-09-05,80.96
San Diego,2020-09-06,80.42
San Diego,2020-09-07,82.04
San Diego,2020-09-08,87.08000000000001
San Diego,2020-09-09,83.12
San Diego,2020-09-10,79.16
San Diego,2020-09-11,73.4
San Diego,2020-09-12,69.25999999999999
San Diego,2020-09-13,70.88
San Diego,2020-09-14,81.68
San Diego,2020-09-15,79.34
San Diego,2020-09-16,84.02
San Diego,2020-09-17,82.04
San Diego,2020-09-18,81.86
San Diego,2020-09-19,75.38
San Diego,2020-09-20,77.9
San Diego,2020-09-21,87.44
San Diego,2020-09-22,89.78
San Diego,2020-09-23,88.88000000000001
San Diego,2020-09-24,83.3
San Diego,2020-09-25,78.44
San Diego,2020-09-26,76.1
San Diego,2020-09-27,75.2
San Diego,2020-09-28,74.84
San Diego,2020-09-29,74.48
San Diego,2020-09-30,76.46
San Diego,2020-10-01,78.25999999999999
San Diego,2020-10-02,80.06
San Diego,2020-10-03,78.25999999999999
San Diego,2020-10-04,74.48
San Diego,2020-10-05,68.54
San Diego,2020-10-06,64.94
San Diego,2020-10-07,67.64
San Diego,2020-10-08,66.74000000000001
San Diego,2020-10-09,66.74000000000001
San Diego,2020-10-10,66.56
San Diego,2020-10-11,66.38
San Diego,2020-10-12,67.28
San Diego,2020-10-13,73.4
San Diego,2020-10-14,68.72
San Diego,2020-10-15,64.58
San Diego,2020-10-16,68.9
San Diego,2020-10-17,68.36
San Diego,2020-10-18,65.3
San Diego,2020-10-19,66.02
San Diego,2020-10-20,66.02
San Diego,2020-10-21,70.34
San Diego,2020-10-22,74.3
San Diego,2020-10-23,66.74000000000001
San Diego,2020-10-24,73.4
San Diego,2020-10-25,70.7
San Diego,2020-10-26,63.5
San Diego,2020-10-27,67.1
San Diego,2020-10-28,69.25999999999999
San Diego,2020-10-29,67.1
San Diego,2020-10-30,75.38
San Diego,2020-10-31,75.56
San Diego,2020-11-01,69.25999999999999
San Diego,2020-11-02,68.0
San Diego,2020-11-03,62.42
San Diego,2020-11-04,61.88
San Diego,2020-11-05,64.58
San Diego,2020-11-06,72.32
San Diego,2020-11-07,69.25999999999999
San Diego,2020-11-08,65.12
San Diego,2020-11-09,60.62
San Diego,2020-11-10,61.7
San Diego,2020-11-11,57.379999999999995
San Diego,2020-11-12,55.4
San Diego,2020-11-13,60.8
San Diego,2020-11-14,60.26
San Diego,2020-11-15,63.68
San Diego,2020-11-16,62.959999999999994
San Diego,2020-11-17,59.9
San Diego,2020-11-18,57.74
San Diego,2020-11-19,57.379999999999995
San Diego,2020-11-20,60.08
San Diego,2020-11-21,59.36
San Diego,2020-11-22,64.22
San Diego,2020-11-23,66.38
San Diego,2020-11-24,69.8
San Diego,2020-11-25,65.3
San Diego,2020-11-26,61.519999999999996
San Diego,2020-11-27,63.86
San Diego,2020-11-28,64.22
San Diego,2020-11-29,66.2
San Diego,2020-11-30,68.18
San Diego,2020-12-01,69.44
San Diego,2020-12-02,69.98
San Diego,2020-12-03,67.1
San Diego,2020-12-04,64.04
San Diego,2020-12-05,59.9
San Diego,2020-12-06,57.56
San Diego,2020-12-07,55.4
San Diego,2020-12-08,55.22
San Diego,2020-12-09,54.5
San Diego,2020-12-10,54.68
San Diego,2020-12-11,55.4
San Diego,2020-12-12,59.0
San Diego,2020-12-13,67.64
San Diego,2020-12-14,69.44
San Diego,2020-12-15,67.82
San Diego,2020-12-16,68.72
San Diego,2020-12-17,69.98
San Diego,2020-12-18,69.8
San Diego,2020-12-19,68.0
San Diego,2020-12-20,65.48
San Diego,2020-12-21,60.62
San Diego,2020-12-22,56.48
San Diego,2020-12-23,68.72
San Diego,2020-12-24,68.9
San Diego,2020-12-25,65.66
San Diego,2020-12-26,60.08
San Diego,2020-12-27,62.78
San Diego,2020-12-28,70.16
San Diego,2020-12-29,70.34
San Diego,2020-12-30,70.34
San Diego,2020-12-31,69.44
San Diego,2021-01-01,69.25999999999999
San Diego,2021-01-02,69.8
San Diego,2021-01-03,67.46
San Diego,2021-01-04,66.38
San Diego,2021-01-05,62.42
San Diego,2021-01-06,62.959999999999994
San Diego,2021-01-07,57.56
San Diego,2021-01-08,54.86
San Diego,2021-01-09,58.64
San Diego,2021-01-10,57.379999999999995
San Diego,2021-01-11,57.379999999999995
San Diego,2021-01-12,55.76
San Diego,2021-01-13,69.44
San Diego,2021-01-14,69.44
San Diego,2021-01-15,65.12
San Diego,2021-01-16,65.12
San Diego,2021-01-17,64.4
San Diego,2021-01-18,65.3
San Diego,2021-01-19,67.46
San Diego,2021-01-20,67.1
San Diego,2021-01-21,63.32
San Diego,2021-01-22,61.34
San Diego,2021-01-23,56.3
San Diego,2021-01-24,54.86
San Diego,2021-01-25,62.78
San Diego,2021-01-26,59.9
San Diego,2021-01-27,65.66
San Diego,2021-01-28,68.0
San Diego,2021-01-29,68.36
San Diego,2021-01-30,69.62
San Diego,2021-01-31,66.56
San Diego,2021-02-01,62.24
San Diego,2021-02-02,64.4
San Diego,2021-02-03,62.42
San Diego,2021-02-04,61.519999999999996
San Diego,2021-02-05,64.94
San Diego,2021-02-06,68.9
San Diego,2021-02-07,67.64
San Diego,2021-02-08,75.56
San Diego,2021-02-09,69.8
San Diego,2021-02-10,64.22
San Diego,2021-02-11,56.66
San Diego,2021-02-12,56.66
San Diego,2021-02-13,57.74
San Diego,2021-02-14,55.04
San Diego,2021-02-15,56.66
San Diego,2021-02-16,63.32
San Diego,2021-02-17,69.44
San Diego,2021-02-18,66.38
San Diego,2021-02-19,61.7
San Diego,2021-02-20,70.7
San Diego,2021-02-21,73.04
San Diego,2021-02-22,77.54
San Diego,2021-02-23,74.3
San Diego,2021-02-24,71.24000000000001
San Diego,2021-02-25,68.0
San Diego,2021-02-26,66.74000000000001
San Diego,2021-02-27,68.72
San Diego,2021-02-28,75.74000000000001
San Diego,2021-03-01,77.18
San Diego,2021-03-02,72.5
San Diego,2021-03-03,72.32
San Diego,2021-03-04,73.58
San Diego,2021-03-05,72.86
San Diego,2021-03-06,69.98
San Diego,2021-03-07,70.52
San Diego,2021-03-08,66.74000000000001
San Diego,2021-03-09,57.74
San Diego,2021-03-10,58.28
San Diego,2021-03-11,59.0
San Diego,2021-03-12,64.58
San Diego,2021-03-13,59.72
San Diego,2021-03-14,57.92
San Diego,2021-03-15,59.72
San Diego,2021-03-16,55.76
San Diego,2021-03-17,55.94
San Diego,2021-03-18,56.120000000000005
San Diego,2021-03-19,55.58
San Diego,2021-03-20,57.92
San Diego,2021-03-21,63.14
San Diego,2021-03-22,67.28
San Diego,2021-03-23,62.6
San Diego,2021-03-24,68.72
San Diego,2021-03-25,65.48
San Diego,2021-03-26,65.66
San Diego,2021-03-27,69.98
San Diego,2021-03-28,64.4
San Diego,2021-03-29,66.56
San Diego,2021-03-30,65.66
San Diego,2021-03-31,66.92
San Diego,2021-04-01,69.98
San Diego,2021-04-02,71.24000000000001
San Diego,2021-04-03,76.64
San Diego,2021-04-04,75.38
San Diego,2021-04-05,76.28
San Diego,2021-04-06,77.36
San Diego,2021-04-07,75.56
San Diego,2021-04-08,75.38
San Diego,2021-04-09,74.3
San Diego,2021-04-10,72.68
San Diego,2021-04-11,70.7
San Diego,2021-04-12,64.04
San Diego,2021-04-13,61.519999999999996
San Diego,2021-04-14,64.75999999999999
San Diego,2021-04-15,69.62
San Diego,2021-04-16,63.14
San Diego,2021-04-17,63.5
San Diego,2021-04-18,67.46
San Diego,2021-04-19,64.75999999999999
San Diego,2021-04-20,61.88
San Diego,2021-04-21,60.440000000000005
San Diego,2021-04-22,59.9
San Diego,2021-04-23,63.68
San Diego,2021-04-24,58.1
San Diego,2021-04-25,56.120000000000005
San Diego,2021-04-26,66.38
San Diego,2021-04-27,79.34
San Diego,2021-04-28,86.53999999999999
San Diego,2021-04-29,75.74000000000001
San Diego,2021-04-30,68.18
San Diego,2021-05-01,68.9
San Diego,2021-05-02,70.88
San Diego,2021-05-03,69.62
San Diego,2021-05-04,64.58
San Diego,2021-05-05,59.9
San Diego,2021-05-06,59.36
San Diego,2021-05-07,60.980000000000004
San Diego,2021-05-08,63.5
San Diego,2021-05-09,65.12
San Diego,2021-05-10,63.86
San Diego,2021-05-11,63.14
San Diego,2021-05-12,58.82
San Diego,2021-05-13,59.540000000000006
San Diego,2021-05-14,60.08
San Diego,2021-05-15,59.72
San Diego,2021-05-16,58.1
San Diego,2021-05-17,62.24
San Diego,2021-05-18,70.52
San Diego,2021-05-19,70.88
San Diego,2021-05-20,74.66
San Diego,2021-05-21,77.9
San Diego,2021-05-22,74.3
San Diego,2021-05-23,74.48
San Diego,2021-05-24,69.25999999999999
San Diego,2021-05-25,65.3
San Diego,2021-05-26,64.04
San Diego,2021-05-27,62.78
San Diego,2021-05-28,65.84
San Diego,2021-05-29,68.9
San Diego,2021-05-30,73.4
San Diego,2021-05-31,76.46
San Diego,2021-06-01,78.62
San Diego,2021-06-02,75.2
San Diego,2021-06-03,74.84
San Diego,2021-06-04,70.88
San Diego,2021-06-05,71.24000000000001
San Diego,2021-06-06,71.6
San Diego,2021-06-07,66.02
San Diego,2021-06-08,60.8
San Diego,2021-06-09,68.36
San Diego,2021-06-10,77.18
San Diego,2021-06-11,77.0
San Diego,2021-06-12,79.7
San Diego,2021-06-13,80.6
San Diego,2021-06-14,82.75999999999999
San Diego,2021-06-15,79.34
San Diego,2021-06-16,75.92
San Diego,2021-06-17,69.25999999999999
San Diego,2021-06-18,68.36
San Diego,2021-06-19,73.94
San Diego,2021-06-20,79.16
San Diego,2021-06-21,81.32
San Diego,2021-06-22,79.34
San Diego,2021-06-23,77.18
San Diego,2021-06-24,73.94
San Diego,2021-06-25,70.52
San Diego,2021-06-26,71.78
San Diego,2021-06-27,73.04
San Diego,2021-06-28,73.4
San Diego,2021-06-29,69.8
San Diego,2021-06-30,66.56
San Diego,2021-07-01,66.2
San Diego,2021-07-02,69.62
San Diego,2021-07-03,73.04
San Diego,2021-07-04,77.36
San Diego,2021-07-05,77.54
San Diego,2021-07-06,78.44
San Diego,2021-07-07,79.52
San Diego,2021-07-08,79.34
San Diego,2021-07-09,74.84
San Diego,2021-07-10,69.8
San Diego,2021-07-11,72.14
San Diego,2021-07-12,75.02
San Diego,2021-07-13,71.96
San Diego,2021-07-14,71.78
San Diego,2021-07-15,72.86
San Diego,2021-07-16,75.92
San Diego,2021-07-17,75.74000000000001
San Diego,2021-07-18,77.54
San Diego,2021-07-19,79.88
San Diego,2021-07-20,79.52
San Diego,2021-07-21,78.62
San Diego,2021-07-22,75.74000000000001
San Diego,2021-07-23,74.3
San Diego,2021-07-24,76.64
San Diego,2021-07-25,76.28
San Diego,2021-07-26,74.48
San Diego,2021-07-27,74.3
San Diego,2021-07-28,75.38
San Diego,2021-07-29,80.42
San Diego,2021-07-30,86.9
San Diego,2021-07-31,88.16
San Diego,2021-08-01,80.42
San Diego,2021-08-02,69.62
San Diego,2021-08-03,68.9
San Diego,2021-08-04,70.88
San Diego,2021-08-05,72.86
San Diego,2021-08-06,69.25999999999999
San Diego,2021-08-07,66.92
San Diego,2021-08-08,69.08
San Diego,2021-08-09,68.9
San Diego,2021-08-10,69.8
San Diego,2021-08-11,70.16
San Diego,2021-08-12,67.46
San Diego,2021-08-13,66.56
San Diego,2021-08-14,72.32
San Diego,2021-08-15,74.66
San Diego,2021-08-16,77.18
San Diego,2021-08-17,76.28
San Diego,2021-08-18,70.16
San Diego,2021-08-19,66.2
San Diego,2021-08-20,66.38
San Diego,2021-08-21,69.44
San Diego,2021-08-22,76.1
San Diego,2021-08-23,80.42
San Diego,2021-08-24,81.68
San Diego,2021-08-25,82.04
San Diego,2021-08-26,75.74000000000001
San Diego,2021-08-27,69.62
San Diego,2021-08-28,69.44
San Diego,2021-08-29,76.64
San Diego,2021-08-30,83.66
San Diego,2021-08-31,84.56
San Diego,2021-09-01,87.61999999999999
San Diego,2021-09-02,86.53999999999999
San Diego,2021-09-03,80.96
San Diego,2021-09-04,76.82
San Diego,2021-09-05,76.64
San Diego,2021-09-06,78.08
San Diego,2021-09-07,79.34
San Diego,2021-09-08,88.88000000000001
San Diego,2021-09-09,89.6
San Diego,2021-09-10,85.46000000000001
San Diego,2021-09-11,83.12
San Diego,2021-09-12,80.24000000000001
San Diego,2021-09-13,79.88
San Diego,2021-09-14,80.6
San Diego,2021-09-15,76.46
San Diego,2021-09-16,71.6
San Diego,2021-09-17,72.86
San Diego,2021-09-18,74.3
San Diego,2021-09-19,68.9
San Diego,2021-09-20,83.48
San Diego,2021-09-21,87.98
San Diego,2021-09-22,79.7
San Diego,2021-09-23,75.2
San Diego,2021-09-24,69.44
San Diego,2021-09-25,67.82
San Diego,2021-09-26,69.44
San Diego,2021-09-27,76.82
San Diego,2021-09-28,68.54
San Diego,2021-09-29,72.5
San Diego,2021-09-30,80.96
San Diego,2021-10-01,79.52
San Diego,2021-10-02,78.44
San Diego,2021-10-03,75.02
San Diego,2021-10-04,74.48
San Diego,2021-10-05,76.28
San Diego,2021-10-06,87.61999999999999
San Diego,2021-10-07,89.06
San Diego,2021-10-08,89.41999999999999
San Diego,2021-10-09,89.41999999999999
San Diego,2021-10-10,84.2
San Diego,2021-10-11,80.42
San Diego,2021-10-12,82.58
San Diego,2021-10-13,93.2
San Diego,2021-10-14,90.68
San Diego,2021-10-15,80.42
San Diego,2021-10-16,78.08
San Diego,2021-10-17,75.74000000000001
San Diego,2021-10-18,71.42
San Diego,2021-10-19,71.24000000000001
San Diego,2021-10-20,76.1
San Diego,2021-10-21,69.25999999999999
San Diego,2021-10-22,71.42
San Diego,2021-10-23,74.66
San Diego,2021-10-24,73.22
San Diego,2021-10-25,77.36
San Diego,2021-10-26,70.7
San Diego,2021-10-27,80.06
San Diego,2021-10-28,81.68
San Diego,2021-10-29,74.84
San Diego,2021-10-30,84.74
San Diego,2021-10-31,79.34
San Diego,2021-11-01,72.32
San Diego,2021-11-02,64.75999999999999
San Diego,2021-11-03,64.75999999999999
San Diego,2021-11-04,66.74000000000001
San Diego,2021-11-05,67.64
San Diego,2021-11-06,82.4
San Diego,2021-11-07,85.28
San Diego,2021-11-08,79.88
San Diego,2021-11-09,68.9
San Diego,2021-11-10,68.36
San Diego,2021-11-11,67.82
San Diego,2021-11-12,71.42
San Diego,2021-11-13,69.98
San Diego,2021-11-14,68.36
San Diego,2021-11-15,67.82
San Diego,2021-11-16,66.56
San Diego,2021-11-17,64.04
San Diego,2021-11-18,57.2
San Diego,2021-11-19,60.8
San Diego,2021-11-20,62.959999999999994
San Diego,2021-11-21,66.92
San Diego,2021-11-22,67.64
San Diego,2021-11-23,61.519999999999996
San Diego,2021-11-24,63.68
San Diego,2021-11-25,69.44
San Diego,2021-11-26,71.78
San Diego,2021-11-27,69.8
San Diego,2021-11-28,67.1
San Diego,2021-11-29,75.38
San Diego,2021-11-30,68.18
San Diego,2021-12-01,57.92
San Diego,2021-12-02,62.6
San Diego,2021-12-03,65.48
San Diego,2021-12-04,62.6
San Diego,2021-12-05,63.14
San Diego,2021-12-06,71.6
San Diego,2021-12-07,71.24000000000001
San Diego,2021-12-08,76.46
San Diego,2021-12-09,71.42
San Diego,2021-12-10,69.44
San Diego,2021-12-11,63.86
San Diego,2021-12-12,60.26
San Diego,2021-12-13,58.1
San Diego,2021-12-14,57.379999999999995
San Diego,2021-12-15,58.459999999999994
San Diego,2021-12-16,60.62
San Diego,2021-12-17,57.74
San Diego,2021-12-18,64.75999999999999
San Diego,2021-12-19,59.18
San Diego,2021-12-20,61.34
San Diego,2021-12-21,60.440000000000005
San Diego,2021-12-22,59.0
San Diego,2021-12-23,56.84
San Diego,2021-12-24,57.74
San Diego,2021-12-25,60.08
San Diego,2021-12-26,60.980000000000004
San Diego,2021-12-27,63.86
San Diego,2021-12-28,62.42
San Diego,2021-12-29,63.86
San Diego,2021-12-30,66.56
San Diego,2021-12-31,62.24
San Diego,2022-01-01,58.82
San Diego,2022-01-02,54.32
San Diego,2022-01-03,60.440000000000005
San Diego,2022-01-04,59.72
San Diego,2022-01-05,61.7
San Diego,2022-01-06,65.48
San Diego,2022-01-07,68.36
San Diego,2022-01-08,62.42
San Diego,2022-01-09,58.82
San Diego,2022-01-10,59.540000000000006
San Diego,2022-01-11,61.7
San Diego,2022-01-12,64.22
San Diego,2022-01-13,62.42
San Diego,2022-01-14,65.12
San Diego,2022-01-15,60.08
San Diego,2022-01-16,56.120000000000005
San Diego,2022-01-17,59.18
San Diego,2022-01-18,61.16
San Diego,2022-01-19,59.9
San Diego,2022-01-20,65.12
San Diego,2022-01-21,60.08
San Diego,2022-01-22,62.24
San Diego,2022-01-23,61.519999999999996
San Diego,2022-01-24,60.62
San Diego,2022-01-25,59.72
San Diego,2022-01-26,57.379999999999995
San Diego,2022-01-27,57.02
San Diego,2022-01-28,60.8
San Diego,2022-01-29,63.32
San Diego,2022-01-30,63.86
San Diego,2022-01-31,65.12
San Diego,2022-02-01,67.64
San Diego,2022-02-02,76.64
San Diego,2022-02-03,75.56
San Diego,2022-02-04,67.64
San Diego,2022-02-05,64.4
San Diego,2022-02-06,57.02
San Diego,2022-02-07,62.24
San Diego,2022-02-08,61.519999999999996
San Diego,2022-02-09,57.56
San Diego,2022-02-10,58.459999999999994
San Diego,2022-02-11,59.72
San Diego,2022-02-12,65.84
San Diego,2022-02-13,62.959999999999994
San Diego,2022-02-14,56.3
San Diego,2022-02-15,50.54
San Diego,2022-02-16,57.74
San Diego,2022-02-17,57.02
San Diego,2022-02-18,58.28
San Diego,2022-02-19,56.66
San Diego,2022-02-20,55.94
San Diego,2022-02-21,57.56
San Diego,2022-02-22,58.1
San Diego,2022-02-23,56.48
San Diego,2022-02-24,63.68
San Diego,2022-02-25,66.92
San Diego,2022-02-26,71.78
San Diego,2022-02-27,71.06
San Diego,2022-02-28,69.25999999999999
San Diego,2022-03-01,68.36
San Diego,2022-03-02,64.94
San Diego,2022-03-03,67.64
San Diego,2022-03-04,60.26
San Diego,2022-03-05,62.78
San Diego,2022-03-06,57.56
San Diego,2022-03-07,52.879999999999995
San Diego,2022-03-08,55.4
San Diego,2022-03-09,62.059999999999995
San Diego,2022-03-10,68.0
San Diego,2022-03-11,65.84
San Diego,2022-03-12,68.0
San Diego,2022-03-13,71.42
San Diego,2022-03-14,70.88
San Diego,2022-03-15,69.25999999999999
San Diego,2022-03-16,66.2
San Diego,2022-03-17,65.48
San Diego,2022-03-18,58.28
San Diego,2022-03-19,55.4
San Diego,2022-03-20,60.8
San Diego,2022-03-21,66.92
San Diego,2022-03-22,72.5
San Diego,2022-03-23,65.3
San Diego,2022-03-24,73.58
San Diego,2022-03-25,72.32
San Diego,2022-03-26,65.84
San Diego,2022-03-27,64.04
San Diego,2022-03-28,63.32
San Diego,2022-03-29,63.32
San Diego,2022-03-30,63.68
San Diego,2022-03-31,62.78
San Diego,2022-04-01,61.7
San Diego,2022-04-02,60.26
San Diego,2022-04-03,63.68
San Diego,2022-04-04,68.54
San Diego,2022-04-05,82.94
San Diego,2022-04-06,86.9
San Diego,2022-04-07,83.12
San Diego,2022-04-08,76.64
San Diego,2022-04-09,65.84
San Diego,2022-04-10,61.16
San Diego,2022-04-11,62.78
San Diego,2022-04-12,64.04
San Diego,2022-04-13,73.94
San Diego,2022-04-14,74.12
San Diego,2022-04-15,67.82
San Diego,2022-04-16,69.08
San Diego,2022-04-17,66.2
San Diego,2022-04-18,67.64
San Diego,2022-04-19,64.75999999999999
San Diego,2022-04-20,67.46
San Diego,2022-04-21,68.54
San Diego,2022-04-22,65.48
San Diego,2022-04-23,66.02
San Diego,2022-04-24,64.58
San Diego,2022-04-25,67.28
San Diego,2022-04-26,68.18
San Diego,2022-04-27,67.46
San Diego,2022-04-28,80.06
San Diego,2022-04-29,71.96
San Diego,2022-04-30,66.38
San Diego,2022-05-01,59.9
San Diego,2022-05-02,60.26
San Diego,2022-05-03,61.7
San Diego,2022-05-04,63.5
San Diego,2022-05-05,64.58
San Diego,2022-05-06,63.68
San Diego,2022-05-07,64.04
San Diego,2022-05-08,61.16
San Diego,2022-05-09,63.86
San Diego,2022-05-10,71.06
San Diego,2022-05-11,73.58
San Diego,2022-05-12,72.14
San Diego,2022-05-13,70.34
San Diego,2022-05-14,70.16
San Diego,2022-05-15,66.56
San Diego,2022-05-16,70.16
San Diego,2022-05-17,73.94
San Diego,2022-05-18,73.04
San Diego,2022-05-19,72.86
San Diego,2022-05-20,75.2
San Diego,2022-05-21,77.18
San Diego,2022-05-22,80.96
San Diego,2022-05-23,79.16
San Diego,2022-05-24,73.94
San Diego,2022-05-25,69.25999999999999
San Diego,2022-05-26,67.1
San Diego,2022-05-27,69.08
San Diego,2022-05-28,65.3
San Diego,2022-05-29,67.28
San Diego,2022-05-30,70.16
San Diego,2022-05-31,72.14
San Diego,2022-06-01,72.14
San Diego,2022-06-02,71.96
San Diego,2022-06-03,68.0
San Diego,2022-06-04,60.62
